_id,endTime,artistName,trackName,msPlayed
6613f62aaacd8fc35bce5a61,2023-07-17 21:27,RADWIMPS,Nandemonaiya - movie edit.,196906
6613f62aaacd8fc35bce5a62,2023-07-17 21:32,RADWIMPS,Zenzenzense - movie ver.,285880
6613f62aaacd8fc35bce5a63,2023-07-17 21:38,RADWIMPS,Nandemonaiya - movie ver.,344053
6613f62aaacd8fc35bce5a64,2023-07-17 21:40,RADWIMPS,Dream lantern,131666
6613f62aaacd8fc35bce5a65,2023-07-17 21:44,RADWIMPS,Date,245906
6613f62aaacd8fc35bce5a66,2023-07-17 21:46,RADWIMPS,Date 2,129013
6613f62aaacd8fc35bce5a67,2023-07-17 21:50,RADWIMPS,Theme of Mitsuha,246146
6613f62aaacd8fc35bce5a68,2023-07-17 21:51,RADWIMPS,Autumn festival,67986
6613f62aaacd8fc35bce5a69,2023-07-17 21:54,RADWIMPS,Theme of Ms. Okudera,127106
6613f62aaacd8fc35bce5a6a,2023-07-17 22:00,RADWIMPS,Sparkle - Original Version,410213
6613f62aaacd8fc35bce5a6b,2023-07-17 22:03,RADWIMPS,Katawaredoki,170026
6613f62aaacd8fc35bce5a6c,2023-07-17 22:08,RADWIMPS,Nandemonaiya - movie ver.,204546
6613f62aaacd8fc35bce5a6d,2023-07-18 03:57,Leif Vollebekk,Rest (Acoustic),15555
6613f62aaacd8fc35bce5a6e,2023-07-18 04:02,Oasis,Don't Look Back in Anger - Remastered,289560
6613f62aaacd8fc35bce5a6f,2023-07-18 04:05,Billie Marten,La Lune,188426
6613f62aaacd8fc35bce5a70,2023-07-18 04:09,The Smiths,Asleep - 2011 Remaster,253560
6613f62aaacd8fc35bce5a71,2023-07-18 04:14,The Beatles,Let It Be - Remastered 2009,243026
6613f62aaacd8fc35bce5a72,2023-07-18 04:16,The Smiths,Panic - 2011 Remaster,140506
6613f62aaacd8fc35bce5a73,2023-07-18 04:20,Keane,Bend & Break,220133
6613f62aaacd8fc35bce5a74,2023-07-18 04:24,Queen,Under Pressure - Remastered 2011,248440
6613f62aaacd8fc35bce5a75,2023-07-18 04:26,blink-182,What's My Age Again?,148360
6613f62aaacd8fc35bce5a76,2023-07-18 04:37,Keane,With Or Without You - BBC Jo Whiley Session / 2004,72766
6613f62aaacd8fc35bce5a77,2023-07-18 21:17,Jason Isbell,Elephant,219786
6613f62aaacd8fc35bce5a78,2023-07-18 21:21,Sufjan Stevens,Fourth of July,279316
6613f62aaacd8fc35bce5a79,2023-07-18 21:26,Phoebe Bridgers,Moon Song,277676
6613f62aaacd8fc35bce5a7a,2023-07-18 21:29,Bright Eyes,First Day of My Life,188877
6613f62aaacd8fc35bce5a7b,2023-07-18 21:36,The Wild Reeds,Fall With Me,242160
6613f62aaacd8fc35bce5a7c,2023-07-18 21:41,Madison Cunningham,Life According To Raechel - Spotify Single,275662
6613f62aaacd8fc35bce5a7d,2023-07-18 21:44,Donovan Woods,"Portland, Maine",203869
6613f62aaacd8fc35bce5a7e,2023-07-18 21:50,Kara Jackson,no fun/party,356474
6613f62aaacd8fc35bce5a7f,2023-07-18 21:55,Florist,If Blue Could Be Happiness,307382
6613f62aaacd8fc35bce5a80,2023-07-18 21:59,Flatland Cavalry,Sleeping Alone,230826
6613f62aaacd8fc35bce5a81,2023-07-18 22:03,Tasha,Would You Mind Please Pulling Me Close?,243925
6613f62aaacd8fc35bce5a82,2023-07-18 22:07,Big Thief,Real Love,257385
6613f62aaacd8fc35bce5a83,2023-07-18 22:08,Hollan,I've Been Alone,51745
6613f62aaacd8fc35bce5a84,2023-07-19 01:42,Hollan,I've Been Alone,163887
6613f62aaacd8fc35bce5a85,2023-07-19 01:47,Searows,Used To Be Friends,335503
6613f62aaacd8fc35bce5a86,2023-07-19 01:52,Indigo Sparke,The Day I Drove the Car Around the Block,254000
6613f62aaacd8fc35bce5a87,2023-07-19 01:57,Sufjan Stevens,Casimir Pulaski Day,353946
6613f62aaacd8fc35bce5a88,2023-07-19 01:59,The Smiths,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",112706
6613f62aaacd8fc35bce5a89,2023-07-19 02:04,Taylor Swift,exile (feat. Bon Iver),285634
6613f62aaacd8fc35bce5a8a,2023-07-19 02:08,FUR,Brother,6967
6613f62aaacd8fc35bce5a8b,2023-07-19 02:08,Hozier,"Wasteland, Baby!",230488
6613f62aaacd8fc35bce5a8c,2023-07-19 02:10,Sibylle Baier,Tonight,146626
6613f62aaacd8fc35bce5a8d,2023-07-19 02:14,The Civil Wars,Poison & Wine,219466
6613f62aaacd8fc35bce5a8e,2023-07-19 02:18,Lucy Dacus,Partner in Crime - Spotify Singles,233854
6613f62aaacd8fc35bce5a8f,2023-07-19 02:22,Faye Webster,Half of Me,213293
6613f62aaacd8fc35bce5a90,2023-07-19 02:24,Caamp,By and By,154790
6613f62aaacd8fc35bce5a91,2023-07-19 03:47,Hayden Calnin,What It Means to Be Human,0
6613f62aaacd8fc35bce5a92,2023-07-19 03:47,Caamp,By and By,62600
6613f62aaacd8fc35bce5a93,2023-07-19 03:48,Billie Marten,La Lune,16947
6613f62aaacd8fc35bce5a94,2023-07-19 03:48,Novo Amor,State Lines,30913
6613f62aaacd8fc35bce5a95,2023-07-19 03:51,Ocie Elliott,Thinking About You,177093
6613f62aaacd8fc35bce5a96,2023-07-19 03:53,Drew Holcomb & The Neighbors,American Beauty,158013
6613f62aaacd8fc35bce5a97,2023-07-19 03:56,Lorkin O'Reilly,Still You,182066
6613f62aaacd8fc35bce5a98,2023-07-19 04:00,River Whyless,Motel 6,195126
6613f62aaacd8fc35bce5a99,2023-07-19 04:02,Jolé,Alpine Green,150491
6613f62aaacd8fc35bce5a9a,2023-07-19 04:05,Novo Amor,Lucky for You,136000
6613f62aaacd8fc35bce5a9b,2023-07-19 04:08,Gregory Alan Isakov,"Dark, Dark, Dark",179480
6613f62aaacd8fc35bce5a9c,2023-07-19 04:09,The Paper Kites,Featherstone,93527
6613f62aaacd8fc35bce5a9d,2023-07-19 04:33,The Paper Kites,Featherstone,4823
6613f62aaacd8fc35bce5a9e,2023-07-19 04:39,The Paper Kites,Featherstone,10100
6613f62aaacd8fc35bce5a9f,2023-07-19 04:39,Joe Hisaishi,You're in Love,37991
6613f62aaacd8fc35bce5aa0,2023-07-19 04:40,Joe Hisaishi,Day Of The River,1783
6613f62aaacd8fc35bce5aa1,2023-07-19 04:41,Joe Hisaishi,You're in Love,71800
6613f62aaacd8fc35bce5aa2,2023-07-19 04:44,Joe Hisaishi,Day Of The River,193000
6613f62aaacd8fc35bce5aa3,2023-07-19 04:45,Joe Hisaishi,Rendezvous on the Push Broom,66066
6613f62aaacd8fc35bce5aa4,2023-07-19 04:47,Takatsugu Muramatsu,The Marsh House,129133
6613f62aaacd8fc35bce5aa5,2023-07-19 04:52,Joe Hisaishi,Merry-Go-Round of Life - from 'Howl's Moving Castle',311106
6613f62aaacd8fc35bce5aa6,2023-07-19 04:53,Joe Hisaishi,A Picture in Sepia,47973
6613f62aaacd8fc35bce5aa7,2023-07-19 05:04,Joe Hisaishi,Heartbroken Kiki,42780
6613f62aaacd8fc35bce5aa8,2023-07-19 13:45,Roberta Campos,De Janeiro a Janeiro,11902
6613f62aaacd8fc35bce5aa9,2023-07-19 13:51,RADWIMPS,Sparkle - movie ver.,306240
6613f62aaacd8fc35bce5aaa,2023-07-19 21:12,RADWIMPS,Sparkle - movie ver.,231372
6613f62aaacd8fc35bce5aab,2023-07-19 21:15,RADWIMPS,Nandemonaiya - movie edit.,196906
6613f62aaacd8fc35bce5aac,2023-07-19 21:18,RADWIMPS,Zenzenzense - movie ver.,150315
6613f62aaacd8fc35bce5aad,2023-07-19 21:20,RADWIMPS,Zenzenzense - movie ver.,135613
6613f62aaacd8fc35bce5aae,2023-07-19 21:23,RADWIMPS,Dream lantern,131666
6613f62aaacd8fc35bce5aaf,2023-07-19 21:24,RADWIMPS,Date,65553
6613f62aaacd8fc35bce5ab0,2023-07-19 21:31,The Cinematic Orchestra,To Build A Home,418359
6613f62aaacd8fc35bce5ab1,2023-07-19 21:35,Sufjan Stevens,Fourth of July,279316
6613f62aaacd8fc35bce5ab2,2023-07-19 21:40,Margot & The Nuclear So And So's,Broadripple Is Burning,273173
6613f62aaacd8fc35bce5ab3,2023-07-19 21:44,Babehoven,Fugazi,266320
6613f62aaacd8fc35bce5ab4,2023-07-19 21:48,Nathaniel Rateliff,And It's Still Alright,235746
6613f62aaacd8fc35bce5ab5,2023-07-19 21:51,Billie Marten,La Lune,187266
6613f62aaacd8fc35bce5ab6,2023-07-19 21:55,Bob Dylan,Girl from the North Country,220400
6613f62aaacd8fc35bce5ab7,2023-07-19 21:59,S.G. Goodman,Heart Swell,249548
6613f62aaacd8fc35bce5ab8,2023-07-19 22:02,Lizzy McAlpine,ceilings,182887
6613f62aaacd8fc35bce5ab9,2023-07-19 22:05,The Tallest Man On Earth,The Sparrow and the Medicine,129976
6613f62aaacd8fc35bce5aba,2023-07-20 01:19,The Tallest Man On Earth,The Sparrow and the Medicine,56148
6613f62aaacd8fc35bce5abb,2023-07-20 01:31,Kara Jackson,no fun/party,356474
6613f62aaacd8fc35bce5abc,2023-07-20 01:33,Nick Drake,Place To Be,160925
6613f62aaacd8fc35bce5abd,2023-07-20 01:39,Winter Aid,The Wisp Sings,313252
6613f62aaacd8fc35bce5abe,2023-07-20 01:41,José González,Heartbeats,160240
6613f62aaacd8fc35bce5abf,2023-07-20 01:44,Chance Peña,Sleep Deprivation,155660
6613f62aaacd8fc35bce5ac0,2023-07-20 01:46,The Smiths,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",112706
6613f62aaacd8fc35bce5ac1,2023-07-20 01:49,Marcus Mumford,How,224893
6613f62aaacd8fc35bce5ac2,2023-07-20 01:54,Zach Bryan,"Burn, Burn, Burn",268856
6613f62aaacd8fc35bce5ac3,2023-07-20 01:59,Joy Oladokun,look up,213933
6613f62aaacd8fc35bce5ac4,2023-07-20 02:04,Aldous Harding,Stop Your Tears,338639
6613f62aaacd8fc35bce5ac5,2023-07-20 02:08,Hollan,I've Been Alone,215632
6613f62aaacd8fc35bce5ac6,2023-07-20 02:13,Phoebe Bridgers,Scott Street,305000
6613f62aaacd8fc35bce5ac7,2023-07-20 02:17,Zach Bryan,Something in the Orange,228013
6613f62aaacd8fc35bce5ac8,2023-07-20 02:22,John Craigie,I Am California,313078
6613f62aaacd8fc35bce5ac9,2023-07-20 02:27,Harry Styles,From the Dining Table,283216
6613f62aaacd8fc35bce5aca,2023-07-20 02:31,Taylor Swift,exile (feat. Bon Iver),221139
6613f62aaacd8fc35bce5acb,2023-07-20 06:09,Taylor Swift,exile (feat. Bon Iver),6490
6613f62aaacd8fc35bce5acc,2023-07-20 06:10,Daughter,Medicine,66475
6613f62aaacd8fc35bce5acd,2023-07-20 06:11,Sylvan Esso,Slack Jaw,60610
6613f62aaacd8fc35bce5ace,2023-07-20 06:14,Clairo,Blouse,195376
6613f62aaacd8fc35bce5acf,2023-07-20 06:17,Angelo De Augustine,Santa Barbara,194026
6613f62aaacd8fc35bce5ad0,2023-07-20 06:21,Charlie Hickey,Seeing Things,214221
6613f62aaacd8fc35bce5ad1,2023-07-20 06:22,Skullcrusher,Farm,82276
6613f62aaacd8fc35bce5ad2,2023-07-20 06:26,Novo Amor,Opaline,192040
6613f62aaacd8fc35bce5ad3,2023-07-20 06:28,Sibylle Baier,Forget About,151413
6613f62aaacd8fc35bce5ad4,2023-07-20 06:31,Lizzy McAlpine,Give Me A Minute,157493
6613f62aaacd8fc35bce5ad5,2023-07-20 06:43,Yoke Lore,Truly Madly Deeply - Recorded at Spotify Studios NYC,118093
6613f62aaacd8fc35bce5ad6,2023-07-20 21:20,Yoke Lore,Truly Madly Deeply - Recorded at Spotify Studios NYC,72600
6613f62aaacd8fc35bce5ad7,2023-07-20 21:22,Explosions In The Sky,Woodpecker,125408
6613f62aaacd8fc35bce5ad8,2023-07-20 21:25,Wild Rivers,Neon Stars,161026
6613f62aaacd8fc35bce5ad9,2023-07-20 21:29,Mountain Man,Baby Where You Are,169333
6613f62aaacd8fc35bce5ada,2023-07-20 21:35,Layne Elizabeth,House on the Ocean,159189
6613f62aaacd8fc35bce5adb,2023-07-20 21:43,Claude Debussy,"Clair de Lune, L. 32",268000
6613f62aaacd8fc35bce5adc,2023-07-20 21:53,The Brother Brothers,Siren Song,183767
6613f62aaacd8fc35bce5add,2023-07-20 21:56,Bon Iver,Beach Baby,160093
6613f62aaacd8fc35bce5ade,2023-07-20 22:01,Gregory Alan Isakov,San Luis,272346
6613f62aaacd8fc35bce5adf,2023-07-20 22:03,Patrick Watson,Je te laisserai des mots,160853
6613f62aaacd8fc35bce5ae0,2023-07-20 22:06,The Lumineers,Sick In The Head,151466
6613f62aaacd8fc35bce5ae1,2023-07-20 22:11,Daughter,Medicine,258986
6613f62aaacd8fc35bce5ae2,2023-07-20 22:13,Nathaniel Rateliff,And It's Still Alright,129415
6613f62aaacd8fc35bce5ae3,2023-07-21 01:51,Nathaniel Rateliff,And It's Still Alright,106331
6613f62aaacd8fc35bce5ae4,2023-07-21 01:54,Bon Iver,Beach Baby,160093
6613f62aaacd8fc35bce5ae5,2023-07-21 02:00,Gregory Alan Isakov,San Luis,272346
6613f62aaacd8fc35bce5ae6,2023-07-21 02:03,Patrick Watson,Je te laisserai des mots,160853
6613f62aaacd8fc35bce5ae7,2023-07-21 02:05,The Lumineers,Sick In The Head,151466
6613f62aaacd8fc35bce5ae8,2023-07-21 02:11,Daughter,Medicine,258986
6613f62aaacd8fc35bce5ae9,2023-07-21 02:15,Nathaniel Rateliff,And It's Still Alright,235746
6613f62aaacd8fc35bce5aea,2023-07-21 02:18,Bon Iver,Beach Baby,160093
6613f62aaacd8fc35bce5aeb,2023-07-21 02:23,Gregory Alan Isakov,San Luis,272346
6613f62aaacd8fc35bce5aec,2023-07-21 02:26,Patrick Watson,Je te laisserai des mots,160853
6613f62aaacd8fc35bce5aed,2023-07-21 02:29,The Lumineers,Sick In The Head,151466
6613f62aaacd8fc35bce5aee,2023-07-21 07:10,Daughter,Medicine,10707
6613f62aaacd8fc35bce5aef,2023-07-21 07:13,Clairo,Blouse,195376
6613f62aaacd8fc35bce5af0,2023-07-21 07:17,Aldous Harding,Horizon,249137
6613f62aaacd8fc35bce5af1,2023-07-21 07:29,Angelo De Augustine,Santa Barbara,161986
6613f62aaacd8fc35bce5af2,2023-07-21 19:24,Counting Crows,Mr. Jones,272293
6613f62aaacd8fc35bce5af3,2023-07-21 19:25,Jet,Look What You've Done,75289
6613f62aaacd8fc35bce5af4,2023-07-21 19:30,blink-182,Adam's Song,249626
6613f62aaacd8fc35bce5af5,2023-07-21 19:33,blink-182,I Miss You,227250
6613f62aaacd8fc35bce5af6,2023-07-21 19:37,Catfish and the Bottlemen,Cocoon,236887
6613f62aaacd8fc35bce5af7,2023-07-21 19:38,Kings of Leon,Sex on Fire,12766
6613f62aaacd8fc35bce5af8,2023-07-21 19:42,Keane,Somewhere Only We Know,237146
6613f62aaacd8fc35bce5af9,2023-07-21 19:45,The Kooks,Sway,216880
6613f62aaacd8fc35bce5afa,2023-07-21 19:49,Sixpence None The Richer,Kiss Me,208680
6613f62aaacd8fc35bce5afb,2023-07-21 19:53,Simple Minds,Don't You (Forget About Me) - Remastered 2001,260773
6613f62aaacd8fc35bce5afc,2023-07-21 19:55,The Cranberries,Dreams,113920
6613f62aaacd8fc35bce5afd,2023-07-21 21:39,Pink Floyd,Wish You Were Here,184295
6613f62aaacd8fc35bce5afe,2023-07-21 21:45,Elliott Smith,Say Yes - Remastered 2017,139000
6613f62aaacd8fc35bce5aff,2023-07-21 21:57,David Bowie,Heroes - 2017 Remaster,371413
6613f62aaacd8fc35bce5b00,2023-07-21 22:02,4 Non Blondes,What's Up?,295533
6613f62aaacd8fc35bce5b01,2023-07-22 03:05,Oasis,Whatever - Remastered,214088
6613f62aaacd8fc35bce5b02,2023-07-22 06:20,The Cranberries,Dreams,11742
6613f62aaacd8fc35bce5b03,2023-07-22 06:20,Valerie June,Astral Plane,5620
6613f62aaacd8fc35bce5b04,2023-07-22 06:23,Billie Marten,La Lune,188426
6613f62aaacd8fc35bce5b05,2023-07-22 06:26,Iron & Wine,Naked as We Came,152613
6613f62aaacd8fc35bce5b06,2023-07-22 06:29,Mary Elizabeth Remington,Dresser Hill,209351
6613f62aaacd8fc35bce5b07,2023-07-22 06:32,The Brother Brothers,Siren Song,183767
6613f62aaacd8fc35bce5b08,2023-07-22 06:45,Andy Shauf,Paradise Cinema,171701
6613f62aaacd8fc35bce5b09,2023-07-22 12:30,Gregory Alan Isakov,San Luis,4336
6613f62aaacd8fc35bce5b0a,2023-07-22 19:37,Gregory Alan Isakov,San Luis,268064
6613f62aaacd8fc35bce5b0b,2023-07-22 19:41,Lana Del Rey,"Paris, Texas (feat. SYML)",206722
6613f62aaacd8fc35bce5b0c,2023-07-22 19:45,Taylor Swift,peace,234000
6613f62aaacd8fc35bce5b0d,2023-07-22 19:51,Big Red Machine,Reese,312813
6613f62aaacd8fc35bce5b0e,2023-07-22 19:54,The Ballroom Thieves,Shine,211940
6613f62aaacd8fc35bce5b0f,2023-07-22 19:57,Mountain Man,Baby Where You Are,169333
6613f62aaacd8fc35bce5b10,2023-07-22 20:00,Jana Horn,Time Machine,173941
6613f62aaacd8fc35bce5b11,2023-07-22 20:02,Bon Iver,Beach Baby,160093
6613f62aaacd8fc35bce5b12,2023-07-22 20:05,Sibylle Baier,Forget About,151413
6613f62aaacd8fc35bce5b13,2023-07-22 20:09,Valerie June,Astral Plane,218640
6613f62aaacd8fc35bce5b14,2023-07-22 20:13,Delaney Bailey,j's lullaby (darlin' i'd wait for you),290132
6613f62aaacd8fc35bce5b15,2023-07-22 20:18,Novo Amor,Carry You,273106
6613f62aaacd8fc35bce5b16,2023-07-22 20:21,Patrick Watson,Je te laisserai des mots,160853
6613f62aaacd8fc35bce5b17,2023-07-22 20:25,Claude Debussy,"Clair de Lune, L. 32",268000
6613f62aaacd8fc35bce5b18,2023-07-22 20:33,Phoebe Bridgers,Killer + The Sound,475186
6613f62aaacd8fc35bce5b19,2023-07-22 20:40,Bon Iver,Re: Stacks,401413
6613f62aaacd8fc35bce5b1a,2023-07-22 20:43,The Paper Kites,Tin Lover,199653
6613f62aaacd8fc35bce5b1b,2023-07-22 20:46,Lizzy McAlpine,Give Me A Minute,157493
6613f62aaacd8fc35bce5b1c,2023-07-22 20:49,Arcade Fire,Song on the Beach,215621
6613f62aaacd8fc35bce5b1d,2023-07-22 20:53,Novo Amor,Opaline,192040
6613f62aaacd8fc35bce5b1e,2023-07-22 20:56,Yoke Lore,Truly Madly Deeply - Recorded at Spotify Studios NYC,190392
6613f62aaacd8fc35bce5b1f,2023-07-22 20:58,Tarune,Goodnight Baby,151914
6613f62aaacd8fc35bce5b20,2023-07-22 21:01,Elliott Smith,Between The Bars,141280
6613f62aaacd8fc35bce5b21,2023-07-22 21:04,Angelo De Augustine,"You Needed Love, I Needed You",205657
6613f62aaacd8fc35bce5b22,2023-07-22 21:05,Anna Mieke,Warped Window,71188
6613f62aaacd8fc35bce5b23,2023-07-23 21:56,Anna Mieke,Warped Window,28882
6613f62aaacd8fc35bce5b24,2023-07-23 22:04,Anna Mieke,Warped Window,2810
6613f62aaacd8fc35bce5b25,2023-07-23 22:13,RADWIMPS,Sparkle - movie ver.,537653
6613f62aaacd8fc35bce5b26,2023-07-23 22:16,RADWIMPS,Nandemonaiya - movie edit.,196906
6613f62aaacd8fc35bce5b27,2023-07-23 22:21,RADWIMPS,Zenzenzense - movie ver.,285880
6613f62aaacd8fc35bce5b28,2023-07-23 22:27,RADWIMPS,Nandemonaiya - movie ver.,344053
6613f62aaacd8fc35bce5b29,2023-07-23 22:29,RADWIMPS,Dream lantern,131666
6613f62aaacd8fc35bce5b2a,2023-07-23 22:31,RADWIMPS,Date,98981
6613f62aaacd8fc35bce5b2b,2023-07-24 00:39,Billie Marten,La Lune,188426
6613f62aaacd8fc35bce5b2c,2023-07-24 00:42,Iron & Wine,Naked as We Came,152613
6613f62aaacd8fc35bce5b2d,2023-07-24 00:42,Mary Elizabeth Remington,Dresser Hill,26440
6613f62aaacd8fc35bce5b2e,2023-07-24 00:46,The Brother Brothers,Siren Song,183767
6613f62aaacd8fc35bce5b2f,2023-07-24 00:49,Gregory Alan Isakov,San Luis,28165
6613f62aaacd8fc35bce5b30,2023-07-24 00:49,Andy Shauf,Paradise Cinema,191866
6613f62aaacd8fc35bce5b31,2023-07-24 21:18,RY X,Only,248007
6613f62aaacd8fc35bce5b32,2023-07-24 21:25,RADWIMPS,Sparkle - movie ver.,398648
6613f62aaacd8fc35bce5b33,2023-07-24 21:25,Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",545
6613f62aaacd8fc35bce5b34,2023-07-24 21:30,Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",281613
6613f62aaacd8fc35bce5b35,2023-07-24 21:35,David Bowie,Space Oddity - 2015 Remaster,318026
6613f62aaacd8fc35bce5b36,2023-07-24 21:40,Queen,I Want To Break Free - Single Remix,258013
6613f62aaacd8fc35bce5b37,2023-07-24 21:43,Elton John,Goodbye Yellow Brick Road - Remastered 2014,192826
6613f62aaacd8fc35bce5b38,2023-07-24 21:47,David Bowie,Changes - 2015 Remaster,217746
6613f62aaacd8fc35bce5b39,2023-07-24 21:51,Queen,Somebody To Love - Remastered 2011,296480
6613f62aaacd8fc35bce5b3a,2023-07-24 21:57,Elton John,Bennie And The Jets - Remastered 2014,322548
6613f62aaacd8fc35bce5b3b,2023-07-24 22:01,David Bowie,Life On Mars? - 2016 Mix – Moonage Daydream Edit,226446
6613f62aaacd8fc35bce5b3c,2023-07-24 22:04,Queen,Don't Stop Me Now - Remastered 2011,209413
6613f62aaacd8fc35bce5b3d,2023-07-24 22:07,Queen,Somebody To Love - Remastered 2011,4921
6613f62aaacd8fc35bce5b3e,2023-07-24 22:07,David Bowie,Changes - 2015 Remaster,4094
6613f62aaacd8fc35bce5b3f,2023-07-24 22:07,Elton John,Goodbye Yellow Brick Road - Remastered 2014,6458
6613f62aaacd8fc35bce5b40,2023-07-24 22:07,Elton John,I'm Still Standing,141910
6613f62aaacd8fc35bce5b41,2023-07-24 22:07,Elton John,I'm Still Standing,1483
6613f62aaacd8fc35bce5b42,2023-07-25 01:26,Elton John,I'm Still Standing,182151
6613f62aaacd8fc35bce5b43,2023-07-25 01:30,Queen,Another One Bites The Dust - Remastered 2011,214653
6613f62aaacd8fc35bce5b44,2023-07-25 01:39,Elton John,Crocodile Rock,235440
6613f62aaacd8fc35bce5b45,2023-07-25 01:43,David Bowie,Fashion - Single Version; 2017 Remaster,205706
6613f62aaacd8fc35bce5b46,2023-07-25 01:45,Queen,We Will Rock You - Remastered 2011,122066
6613f62aaacd8fc35bce5b47,2023-07-25 01:49,Elton John,"Can You Feel the Love Tonight - End Title/ From ""The Lion King""/Soundtrack Version",241973
6613f62aaacd8fc35bce5b48,2023-07-25 01:53,David Bowie,Let's Dance - 2002 Remaster,247600
6613f62aaacd8fc35bce5b49,2023-07-25 01:56,Queen,Crazy Little Thing Called Love - Remastered 2011,163373
6613f62aaacd8fc35bce5b4a,2023-07-25 02:00,Elton John,Sorry Seems To Be The Hardest Word,228933
6613f62aaacd8fc35bce5b4b,2023-07-25 02:03,David Bowie,Dancing in the Street - 2002 Remaster,204786
6613f62aaacd8fc35bce5b4c,2023-07-25 02:06,Queen,We Are The Champions - Remastered 2011,179200
6613f62aaacd8fc35bce5b4d,2023-07-25 02:19,Elton John,Something About The Way You Look Tonight - Edit Version,177080
6613f62aaacd8fc35bce5b4e,2023-07-25 04:46,Billie Marten,La Lune,188426
6613f62aaacd8fc35bce5b4f,2023-07-25 04:48,Iron & Wine,Naked as We Came,152613
6613f62aaacd8fc35bce5b50,2023-07-25 04:51,Mary Elizabeth Remington,Dresser Hill,201855
6613f62aaacd8fc35bce5b51,2023-07-25 04:54,The Brother Brothers,Siren Song,183767
6613f62aaacd8fc35bce5b52,2023-07-25 04:56,Andy Shauf,Paradise Cinema,65282
6613f62aaacd8fc35bce5b53,2023-07-25 05:00,Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",281613
6613f62aaacd8fc35bce5b54,2023-07-25 05:04,David Bowie,Magic Dance (Single Version) - 2002 Remaster,240400
6613f62aaacd8fc35bce5b55,2023-07-25 05:08,Queen,Another One Bites The Dust - Remastered 2011,214653
6613f62aaacd8fc35bce5b56,2023-07-25 05:10,Queen,Bicycle Race - Remastered 2011,102505
6613f62aaacd8fc35bce5b57,2023-07-25 05:13,Elton John,I'm Still Standing,183440
6613f62aaacd8fc35bce5b58,2023-07-25 05:28,Queen,The Invisible Man - Remastered 2011,11360
6613f62aaacd8fc35bce5b59,2023-07-25 19:18,Oasis,Whatever - Remastered,168430
6613f62aaacd8fc35bce5b5a,2023-07-25 19:21,Radiohead,No Surprises,229120
6613f62aaacd8fc35bce5b5b,2023-07-25 19:24,The Strokes,12:51,153133
6613f62aaacd8fc35bce5b5c,2023-07-25 19:28,Oasis,Wonderwall - Remastered,258773
6613f62aaacd8fc35bce5b5d,2023-07-25 19:32,The Killers,When You Were Young,220426
6613f62aaacd8fc35bce5b5e,2023-07-25 19:36,David Bowie,Starman - 2012 Remaster,254293
6613f62aaacd8fc35bce5b5f,2023-07-25 19:40,3 Doors Down,Here Without You - Acoustic Version,232013
6613f62aaacd8fc35bce5b60,2023-07-25 19:42,Billie Marten,La Lune,2500
6613f62aaacd8fc35bce5b61,2023-07-25 19:42,Green Day,Good Riddance (Time of Your Life),9803
6613f62aaacd8fc35bce5b62,2023-07-25 19:42,The Kooks,Seaside,99226
6613f62aaacd8fc35bce5b63,2023-07-25 19:42,The Beatles,Eleanor Rigby - Remastered 2009,14280
6613f62aaacd8fc35bce5b64,2023-07-25 19:43,Elthin,A madre de Jesu Cristo,6140
6613f62aaacd8fc35bce5b65,2023-07-25 19:43,Grace VanderWaal,Boyfriends,11640
6613f62aaacd8fc35bce5b66,2023-07-25 19:43,Jana Horn,Time Machine,29760
6613f62aaacd8fc35bce5b67,2023-07-25 19:44,Merlyn,Richard the Lionheart,47313
6613f62aaacd8fc35bce5b68,2023-07-25 19:45,Merlyn,Loopholes,42036
6613f62aaacd8fc35bce5b69,2023-07-25 19:45,Merlyn,Hunting Ships,49356
6613f62aaacd8fc35bce5b6a,2023-07-25 19:46,Merlyn,Highlands of Dreams,53014
6613f62aaacd8fc35bce5b6b,2023-07-25 19:47,Merlyn,Princess Madeleine,41566
6613f62aaacd8fc35bce5b6c,2023-07-25 19:48,Merlyn,Queen Anne’s Revenge,43601
6613f62aaacd8fc35bce5b6d,2023-07-25 19:49,Merlyn,Skull,46586
6613f62aaacd8fc35bce5b6e,2023-07-25 19:49,Merlyn,Das Ende der Welt,43871
6613f62aaacd8fc35bce5b6f,2023-07-25 19:50,Merlyn,Rey Y Reina,55471
6613f62aaacd8fc35bce5b70,2023-07-25 19:51,Merlyn,Treasure in the Sea,50612
6613f62aaacd8fc35bce5b71,2023-07-25 19:52,Merlyn,Woodlands,41000
6613f62aaacd8fc35bce5b72,2023-07-25 19:53,Merlyn,Shoot the Arrows,42000
6613f62aaacd8fc35bce5b73,2023-07-25 19:54,Merlyn,Das Ende der Welt,43871
6613f62aaacd8fc35bce5b74,2023-07-25 19:54,Merlyn,Secunda - Sleep,70356
6613f62aaacd8fc35bce5b75,2023-07-25 19:55,Merlyn,Sail Ho!,42519
6613f62aaacd8fc35bce5b76,2023-07-25 19:56,Merlyn,Castle Nights,47426
6613f62aaacd8fc35bce5b77,2023-07-25 19:57,Merlyn,Woodlands,41000
